602  ìœè¨ñq                                                     2020ï‚ê≥    -7
20211021 940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102110 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102111 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102112 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102113 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102114 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211420  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211440  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102115 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211520  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211540  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102116 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211620  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211640  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102117 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211720  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211740  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102118 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211820  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211840  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102119 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211920  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110211940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102120 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110212020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110212040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102121 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110212120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110212140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102122 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110212220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110212240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102123 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110212320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110212340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 0 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 1 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 2 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 3 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 4 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 420  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 440  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 5 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 520  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 540  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 6 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 620  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 640  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 7 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 720  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 740  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 8 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 820  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 840  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 9 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 920  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211022 940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102210 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102211 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102212 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102213 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102214 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221420  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221440  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102215 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221520  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221540  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102216 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221620  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221640  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102217 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221720  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221740  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102218 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221820  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221840  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102219 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221920  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110221940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102220 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110222020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110222040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102221 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110222120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110222140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102222 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110222220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110222240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102223 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110222320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110222340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 0 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 1 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 2 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 3 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 4 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 420  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 440  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 5 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 520  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 540  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 6 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 620  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 640  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 7 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 720  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 740  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 8 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 820  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 840  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 9 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 920  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211023 940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102310 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102311 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102312 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102313 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102314 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231420  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231440  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102315 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231520  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231540  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102316 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231620  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231640  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102317 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231720  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231740  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102318 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231820  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231840  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102319 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231920  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110231940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102320 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110232020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110232040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102321 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110232120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110232140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102322 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110232220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110232240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102323 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110232320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110232340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 0 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 1 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 2 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 3 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 4 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 420  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 440  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 5 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 520  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 540  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 6 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 620  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 640  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 7 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 720  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 740  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 8 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 820  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 840  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 9 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 920  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211024 940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102410 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102411 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102412 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102413 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102414 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241420  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241440  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102415 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241520  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241540  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102416 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241620  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241640  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102417 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241720  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241740  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102418 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241820  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241840  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102419 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241920  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110241940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102420 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110242020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110242040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102421 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110242120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110242140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102422 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110242220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110242240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102423 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110242320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110242340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 0 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 1 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 2 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 220  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 240  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 3 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 320  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 340  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 4 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 420  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 440  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 5 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 520  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 540  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 6 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 620  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 640  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 7 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 720  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 740  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 8 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 820  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 840  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 9 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 920  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
20211025 940  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102510 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251020  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251040  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102511 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251120  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
202110251140  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
2021102512 0  9999  9999 99.99 999.9 99.99 999.9 99.99 999.9 99.99 999.9  9999
